id,nome,nome.1,dia_nasc,mes_nasc,ano_nasc,dia_morte,mes_morte,ano_morte
24710,Rubem Cassa,masculino,,,1905.0,,,
24712,Susumo Harada,masculino,11.0,6.0,1938.0,,,
24718,Ruben Esmanhotto,masculino,,,1954.0,11.0,1.0,2015.0
24721,Sumiko Arimori,feminino,22.0,6.0,1945.0,,,
24722,Rui Alonso,masculino,22.0,10.0,1952.0,,,
24727,Suely Beduschi,feminino,,,1943.0,,,
24730,Ruy Meira,masculino,30.0,11.0,1921.0,,,1995.0
24732,Weingartner,masculino,26.0,7.0,1853.0,26.0,12.0,1929.0
24736,Luigi Stalloni,masculino,,,,,,
24743,Sorensen,masculino,3.0,11.0,1928.0,29.0,2.0,2008.0
24750,Werner Jehring,masculino,,,1905.0,,,1992.0
24752,Wiegandt,masculino,13.0,3.0,1851.0,28.0,3.0,1918.0
24754,Sérgio Lucena,masculino,29.0,10.0,1963.0,,,
24755,Wilhelm Woeller,masculino,20.0,6.0,1907.0,10.0,12.0,1954.0
24761,Sonia Rangel,feminino,,,1948.0,,,
24763,Sonia Paiva,feminino,5.0,9.0,1960.0,,,
24769,Sônia Furtado,feminino,14.0,9.0,1950.0,,,
24774,Sérgio Mancini,masculino,,,,,,
24777,Solange Botelho,feminino,24.0,4.0,1924.0,,,
24781,Sofia Dyminski,feminino,,,1918.0,,,
24784,Wilson Cavalcanti,masculino,,,1950.0,,,
24787,Wilton de Souza,masculino,27.0,6.0,1933.0,,,
24797,Sheila Brannigan,feminino,,,1914.0,4.0,1.0,1994.0
24798,Sheyla Cabral,feminino,,,1944.0,,,
24802,Shigeto Tanaka,masculino,,,1910.0,,,1970.0
24806,Sérgio Pinheiro,masculino,,,1949.0,,,
24808,Simplício de Sá,masculino,,,1785.0,9.0,3.0,1839.0
24811,Simone Campos,feminino,,,1965.0,,,
24818,Sílvia Meyer,feminino,,,1889.0,,,1955.0
24828,Edward Leffingwell,masculino,,,,,,
24839,Giovanni Bianco Meliande,não cadastrado,,,,,,
24942,Vera Lúcia de Oliveira,feminino,,,,,,
24965,Joseph Backstein,masculino,,,,,,
24980,José Joaquim Lunazzi,masculino,,,,,,
24989,Laerte,feminino,10.0,6.0,1951.0,,,
24990,Sonia Guggisberg,feminino,,,1964.0,,,
25007,Alceu Júnior,masculino,,,1960.0,,,
25009,Czeslaw Lewandowski,masculino,,,1909.0,,,1995.0
25012,Juarez,não cadastrado,,,,,,
25023,Daiana Schröpel ,feminino,,,,,,
25033,Paulo Suzuki Hide,masculino,,,,,,
25042,Álvaro Caldas,não cadastrado,,,,,,
25052,Yannick Dangin,não cadastrado,,,,,,
25053,Eugênio Silva,masculino,,,,23.0,11.0,2001.0
25085,Luciene Calabria,feminino,26.0,1.0,1967.0,,,
25094,Regina Cardoso Ayres,não cadastrado,,,,,,
25095,Luiz Cardoso Ayres Filho,masculino,,,,,,
25100,Nara Roesler,feminino,,,,,,
25153,Rubens Ianelli,não cadastrado,,,,,,
25154,Julian Trigo,não cadastrado,,,1965.0,,,
25155,Fábio Carvalho,masculino,21.0,5.0,1965.0,,,
25156,Rosana Monnerat,feminino,14.0,2.0,1967.0,,,
25159,Magdalena Zawadzka,feminino,,,1930.0,,,
25168,Minidi Leal,feminino,,,1949.0,,,
25169,Fernando Mota,masculino,,,,,,
25170,Benjamin de Burca,masculino,,,,,,
25189,Jorge Anthonio da Silva,masculino,15.0,6.0,1969.0,,,
25208,Richard Serra,masculino,2.0,11.0,1939.0,,,
25210,Fernanda Junqueira,feminino,,,1957.0,,,
25211,John Nicholson,masculino,,,1951.0,,,
25216,Eduardo Eckenfels,masculino,13.0,8.0,1948.0,,,
25236,Corneille,não cadastrado,,,,,,
25240,Aurélio Benitez,masculino,,,1929.0,,,
25249,Jacques Leenhardt,masculino,,,,,,
25283,Líbero Malavoglia,masculino,,,,,,
25288,Scott Williams,não cadastrado,,,,,,
25296,Rachel de Almeida Magalhães,feminino,,,1950.0,,,
25307,Márcia Foletto,não cadastrado,,,,,,
25309,Heidi Kumao,não cadastrado,,,,,,
25310,Maurício Dias,masculino,,,1964.0,,,
25311,Walter Riedweg,masculino,26.0,12.0,1955.0,,,
25315,Marília Saboya de Albuquerque,feminino,,,,,,
25319,Daisy Boabaid,não cadastrado,,,,,,
25322,Rogerio Luz,masculino,,,1936.0,,,
25326,Marcus André,masculino,29.0,7.0,1961.0,,,
25335,Zanine Caldas,masculino,25.0,4.0,1919.0,20.0,12.0,2001.0
25337,Newton Chaves,masculino,,,,,,
25347,Valéria Costa Pinto,feminino,,,1952.0,,,
25353,Luis A. Solari,não cadastrado,,,,,,
25358,Massao Ohno,masculino,13.0,2.0,1936.0,11.0,6.0,2010.0
25366,Daniel Torres,não cadastrado,,,,,,
25372,Rubens Azevedo,masculino,,,1952.0,,,
25377,Cynthia Cruttenden,feminino,,,1970.0,,,
25387,Regina Riva,não cadastrado,,,,,,
25399,Veronica Cordeiro,feminino,,,,,,
25403,Bob Nugent,masculino,,,1947.0,,,
25405,Zau Pimentel,feminino,,,1963.0,,,
25412,Maristela Colucci,feminino,,,1968.0,,,
25417,Knut Schirner,masculino,,,1962.0,,,
25422,Matilde Dolcetti,feminino,,,1936.0,,,
25427,Maria Luiza Saddi,feminino,,,1952.0,,,
25434,Cristina Rogozinski,feminino,,,1965.0,,,
25442,Marco Veloso,masculino,,,1959.0,,,
25457,Ailso Braz Corrêa,masculino,5.0,9.0,1937.0,,,
25472,Vilmar Madruga,masculino,,,1951.0,,,
25476,Sérgio Bessa,masculino,,,1952.0,,,
25479,Ana Teresa Jardim,feminino,,,,,,
25482,Beatriz Perotti,feminino,,,1958.0,,,
25483,Jayme Reis,masculino,,,1958.0,,,
25503,Reila Gracie,não cadastrado,,,,,,
25513,Filomena,feminino,24.0,8.0,1963.0,,,
25517,Daisy Xavier,feminino,9.0,7.0,1952.0,,,
25518,Newton Goto,masculino,,,1970.0,,,
25519,Raquel Garbelotti,feminino,23.0,1.0,1973.0,,,
25520,Mirian Oncken,feminino,,,1959.0,,,
25521,Martha Niklaus,feminino,30.0,10.0,1960.0,,,
25522,Daniel Whitaker,masculino,12.0,6.0,1972.0,,,
25530,Clare Andrews,não cadastrado,,,,,,
25531,Hugo França,masculino,24.0,10.0,1954.0,,,
25535,Edith Behring,feminino,17.0,1.0,1916.0,25.0,1.0,1996.0
25541,Pedro Hees,masculino,,,1841.0,,,1880.0
25557,Clarival do Prado Valladares,masculino,26.0,9.0,1918.0,13.0,5.0,1983.0
25569,Gê Orthof,masculino,19.0,7.0,1959.0,,,
25626,Guilherme Liebenau,masculino,,,,,,
25629,Victor Grippo,masculino,10.0,5.0,1936.0,20.0,2.0,2002.0
25630,Regina Sposatti,feminino,13.0,12.0,1975.0,,,
25634,José Bahia,masculino,30.0,6.0,1932.0,,,
25635,Fernando Oberlaender,masculino,1.0,11.0,1962.0,,,
25642,Raoul Dufy,não cadastrado,,,,,,
25644,Eduardo Muylaert,masculino,,,1945.0,,,
25646,Leila Danziger,feminino,3.0,3.0,1962.0,,,
25648,Fernando Casás,masculino,,,1946.0,,,
25649,Edo Rocha,masculino,,,1949.0,,,
25650,João Modé,masculino,25.0,6.0,1961.0,,,
25651,Marilou Winograd,não cadastrado,,,,,,
25654,Claudia Bakker,feminino,,,1964.0,,,
25655,Georgia Vilela Raw,não cadastrado,,,,,,
25660,Maria José Justino,feminino,20.0,9.0,1946.0,,,
25663,Henrique Passos,não cadastrado,,,,,,
25669,João Emilio Gerodetti,masculino,16.0,4.0,1939.0,,,
25672,Germana Monte-Mor,feminino,,,1958.0,,,
25674,Jackson Ribeiro,masculino,30.0,10.0,1928.0,,,
25675,Luciano Buchmann,masculino,19.0,9.0,1969.0,,,
25693,João Pessoa,não cadastrado,,,,,,
25713,Cristina Freire,feminino,13.0,12.0,1961.0,,,
25739,Kenichi Kaneko,masculino,30.0,3.0,1935.0,,,
25752,Nara Milioli,feminino,28.0,2.0,1960.0,,,
25756,Jenny Holzer,feminino,29.0,7.0,1950.0,,,
25757,Georges Braque,masculino,,,1882.0,,,1963.0
25760,Laurent Suaudeau,masculino,,,,,,
25762,Dênisson de Oliveira,masculino,,,,,,
25764,Adenor Gondim,masculino,25.0,6.0,1950.0,,,
25778,Margarete Rismondo,não cadastrado,,,,,,
25785,Alice Varajão,feminino,,,,,,
25801,Renan Cepeda,masculino,,,1966.0,,,
25817,José Luiz Pedro,masculino,,,,,,
25824,Paulo Gomes,masculino,,,1956.0,,,
25826,Lan,masculino,,,1925.0,,,
25829,Christina Bocayuva,feminino,14.0,4.0,1968.0,,,
25860,Marcelo Aflalo,masculino,,,,,,
25864,Sergio Kirdziej,não cadastrado,,,,,,
25901,Marco Aurélio Martins,masculino,,,,,,
25902,Michel Rey,não cadastrado,,,,,,
25928,Luis Pérez Oramas,masculino,,,,,,
25929,Bia Corrêa do Lago,feminino,3.0,4.0,1958.0,,,
25932,Eduardo Carvalho,masculino,,,1948.0,,,
25953,Eliana De Simone,não cadastrado,,,,,,
25975,Ricardo Sardenberg,masculino,,,,,,
25982,Vicente Gil,masculino,,,,,,
25985,Nelson Neves,não cadastrado,,,,,,
25988,Maria Clara Rodrigues,não cadastrado,,,,,,
26001,Pierre Yves Refalo,não cadastrado,,,,,,
26006,Alfredo Aquino,masculino,,,,,,
26014,Denize Torbes,feminino,,,1959.0,,,
26020,Justo Werlang,não cadastrado,,,,,,
26022,Vera D'Avila,não cadastrado,,,,,,
26027,Bia Penna,não cadastrado,,,,,,
26029,Cyro del Nero,masculino,28.0,12.0,1931.0,31.0,7.0,2010.0
26051,Carlos Mauro,não cadastrado,,,,,,
26054,Andy Warhol,masculino,6.0,8.0,1928.0,22.0,2.0,1987.0
26059,Jorge dos Anjos,masculino,30.0,4.0,1957.0,,,
26068,Daniela Moreau,feminino,7.0,7.0,1957.0,,,
26070,Nelson Bezerra,masculino,5.0,4.0,1945.0,,,
26074,Luís D'Horta,masculino,24.0,4.0,1941.0,31.0,12.0,2001.0
26086,Cristiano Quintino,masculino,,,,,,
26091,Hermeto Pascoal,masculino,22.0,6.0,1936.0,,,
26092,Jorge Machado Moreira,masculino,23.0,2.0,1904.0,17.0,11.0,1992.0
26093,Pierre Crapez,masculino,26.0,7.0,1955.0,,,
26098,Icléa Eccard,não cadastrado,,,,,,
26116,Pierpaolo Pagano,masculino,,,1965.0,,,
26120,Anabela Santos,feminino,4.0,1.0,1965.0,,,
26121,Zoé Degani,feminino,,,1957.0,,,
26122,Renato Imbroisi,masculino,,,,,,
26123,Lino Villaventura,masculino,,,1951.0,,,
26124,Tereza Xavier,feminino,,,,,,
26126,Julio Sannazzaro,masculino,,,1966.0,,,
26127,Maurício Castro,masculino,,,1963.0,,,
26129,Imanol Ossa,masculino,,,1966.0,,,
26130,Valter Bahcivanji,masculino,,,,,,
26131,Flávio Verdini,masculino,17.0,8.0,1961.0,,,
26132,Sandro Verdini,masculino,22.0,6.0,1965.0,,,
26133,Nido Campolongo,masculino,,,,,,
26136,Beth Prado,feminino,8.0,9.0,1948.0,,,
26159,Cristine de Bem e Canto,feminino,,,1965.0,,,
26166,Carlos Martins,masculino,10.0,10.0,1924.0,19.0,8.0,1998.0
26173,Ruth Freihof,feminino,,,,,,
26197,Angela Cunha,feminino,,,1954.0,,,
26241,Marc Ferrez,masculino,7.0,12.0,1843.0,12.0,1.0,1923.0
26242,Renato Brolezzi,masculino,,,,,,
26257,Neide Marcondes,não cadastrado,,,,,,
26260,Murilo Campelo,masculino,,,1963.0,,,
26262,Clovis França,não cadastrado,,,,,,
26280,David Batchelor,masculino,,,1955.0,,,
26281,Jonathan Harris,masculino,,,,,,
26293,Rejane Cantoni,feminino,,,1959.0,,,
26294,Renato Guttuso,não cadastrado,,,1912.0,,,1987.0
26295,Circe Bernardes de Andrade,feminino,,,1951.0,,,
26303,Marilu Beer,feminino,10.0,1.0,1940.0,,,
26314,Silvia Ribeiro,não cadastrado,,,,,,
26316,Cafi,masculino,,,1950.0,1.0,1.0,2019.0
26325,Anna Mariah Comodos,feminino,,,,,,
26327,Elias Muradi,masculino,10.0,5.0,1963.0,,,
26329,Ruma,masculino,26.0,1.0,1956.0,,,
26330,Alexandre Feola,não cadastrado,,,,,,
26332,Cleber Machado,masculino,,,1937.0,,,
26342,Emanuel Franco,masculino,,,,,,
26381,Maria Tereza Dourado,não cadastrado,,,,,,
26382,Carolina Lattes,feminino,19.0,8.0,1951.0,,,
26383,Pompéia Carneiro Campos,feminino,,,,,,
26393,Patrícia Farias,feminino,,,,,,
26430,Rita Brown,feminino,,,,,,
26432,Milton Dines,não cadastrado,,,,,,
26446,Luc Chessex,não cadastrado,,,,,,
26475,Miller de Paiva e Silva,não cadastrado,,,,,,
26479,Breno Baptista,masculino,,,,,,
26483,João Paulo Capobianco,não cadastrado,,,,,,
26522,Humberto Lima Pimentel,masculino,4.0,9.0,1965.0,,,
26529,Enéas Guerra,masculino,,,,,,
26580,Stéphane Huchet,não cadastrado,,,,,,
26581,Wanda Tóffani,feminino,,,1942.0,,,
26651,Walter Salles,masculino,,,1956.0,,,
26657,Carla Caffé,feminino,,,1965.0,,,
26665,Ricardo Araújo,masculino,5.0,12.0,1959.0,,,
26669,Iza Guimarães,feminino,,,1943.0,,,
26670,Giovanni Gargano,masculino,,,1952.0,,,
26671,Emilie Chamie,feminino,,,1927.0,23.0,9.0,2000.0
26678,Leonor Sonnenreich,não cadastrado,,,,,,
26695,Daniel Abadie,masculino,,,,,,
26733,Claudio Gil,masculino,,,1969.0,,,
26743,Jay Colton,não cadastrado,,,,,,
26750,Tatiana Cerveira de Souza,não cadastrado,,,,,,
26770,João Kulcsár,masculino,9.0,5.0,1961.0,,,
26771,Giorgio Della Seta,masculino,,,,,,
26783,Adriana Maciel,feminino,12.0,10.0,1964.0,,,
26786,Adriana Varella,feminino,28.0,4.0,1963.0,,,
26788,Adriana Duarte,feminino,31.0,12.0,1968.0,,,
26790,Adriano Castro,masculino,23.0,10.0,1968.0,,,
26792,Aglaíze Damasceno,não cadastrado,21.0,4.0,1972.0,,,
26793,Alberto Bitar,masculino,12.0,12.0,1970.0,,,
26794,Caetano Dias,masculino,7.0,8.0,1959.0,,,
26796,Alexandre Vogler,masculino,28.0,8.0,1973.0,,,
26803,Amilton Damas,masculino,1.0,4.0,1979.0,,,
26805,Ana Montenegro,feminino,24.0,6.0,1958.0,,,
26807,Ana Lisboa,feminino,28.0,7.0,1960.0,,,
26809,Ana Muglia,feminino,19.0,11.0,1951.0,,,
26811,Analu Cunha,feminino,4.0,4.0,1961.0,,,
26813,Mima Lunardi,feminino,2.0,9.0,1954.0,,,
26817,Wive Melo,feminino,,,1973.0,,,
26820,Washington Silvera,masculino,6.0,8.0,1969.0,,,
26822,Shirley Penaforte,feminino,,,1968.0,,,
26825,Walter Menon,masculino,9.0,4.0,1966.0,,,
26828,Walda Marques,feminino,,,1963.0,,,
26829,André Santangelo,masculino,12.0,7.0,1977.0,,,
26832,André Severo,masculino,16.0,9.0,1974.0,,,
26833,Vilma Sonaglio,feminino,10.0,4.0,1964.0,,,
26835,Andréa Mendes,feminino,,,1967.0,,,
26838,Ângela Andrade,feminino,22.0,10.0,1969.0,,,
26840,Angelo Mazzuchelli,masculino,,,1963.0,,,
26843,Vera Martini,feminino,,,1941.0,,,
26845,Turenko Beça,masculino,28.0,9.0,1970.0,,,
26846,Vanessa Poitena,feminino,2.0,2.0,1974.0,,,
26850,Nina Matos,não cadastrado,,,,,,
26851,Valérie Dantas,feminino,11.0,3.0,1977.0,,,
26854,Antonio Dorta,masculino,18.0,6.0,1968.0,,,
26856,Val Barros,feminino,23.0,2.0,1974.0,,,
26857,Antonio Cesar Scopel,masculino,20.0,6.0,1962.0,,,
26859,Armando Coelho,masculino,10.0,2.0,1977.0,,,
26861,Tiago Rivaldo,masculino,13.0,1.0,1976.0,,,
26865,Bárbara Freire,feminino,,,1972.0,,,
26866,Tatiane Pedrini,feminino,11.0,4.0,1971.0,,,
26868,Tânia Tokairin,feminino,14.0,2.0,1968.0,,,
26871,Suely Farhi,feminino,31.0,3.0,1957.0,,,
26872,Beatriz Rauscher,feminino,,,1960.0,,,
26876,Bia Jabor,feminino,1.0,6.0,1973.0,,,
26879,Berna Reale,feminino,1.0,12.0,1965.0,,,
26880,Silvia Feliciano,feminino,27.0,8.0,1964.0,,,
26883,Sérgio Andrade,masculino,27.0,10.0,1967.0,,,
26886,Menk,masculino,15.0,11.0,1978.0,,,
26889,Caio Reisewitz,masculino,25.0,4.0,1967.0,,,
26890,Sérgio Figueiredo Júnior,masculino,12.0,12.0,1973.0,,,
26891,Alice Stefânia,feminino,,,1971.0,,,
26895,Carla Linhares,feminino,29.0,1.0,1975.0,,,
26897,Franzoi,masculino,2.0,12.0,1969.0,,,
26898,Carlos Arouca,masculino,,,1970.0,,,
26899,Golo Gott,não cadastrado,,,,,,
26900,Carlito,masculino,,,1959.0,,,
26902,Rubens Pileggi,masculino,5.0,1.0,1962.0,,,
26903,Carlos Pires,masculino,3.0,7.0,1973.0,,,
26906,Cadu,masculino,9.0,9.0,1977.0,,,
26908,Roseli Amado,feminino,24.0,10.0,1961.0,,,
26910,Carolina Engler,feminino,3.0,4.0,1973.0,,,
26913,osângela Britto,feminino,,,1965.0,,,
26916,Rosana Paste,feminino,6.0,8.0,1967.0,,,
26918,Christiane Frauzino,feminino,5.0,3.0,1973.0,,,
26921,Christine Liu,feminino,18.0,11.0,1960.0,,,
26923,Rosalice Silva,feminino,24.0,4.0,1958.0,,,
26924,Cícero Manoel,masculino,24.0,4.0,1966.0,,,
26926,Ronaldo Auad,masculino,10.0,6.0,1959.0,,,
26927,Cinthia Marcelle,feminino,,,1974.0,,,
26930,Rogéria Maciel,feminino,29.0,9.0,1960.0,,,
26932,Cláudia Duzzi,feminino,1.0,9.0,1966.0,,,
26934,Cláudia Santos,feminino,,,1966.0,,,
26937,Claudia Pascoal,feminino,,,1972.0,,,
26938,Rodrigo Godá,masculino,16.0,1.0,1980.0,,,
26939,Cláudia Saldanha,feminino,,,1958.0,,,
26943,Rodrigo Rosa,masculino,,,1966.0,,,
26944,Cristiano Bickel,masculino,,,1975.0,,,
26947,Cristiana Duarte,feminino,,,1968.0,,,
26948,Rodrigo Paglieri,masculino,17.0,1.0,1969.0,,,
26949,Cristóvão Coutinho,masculino,11.0,8.0,1963.0,,,
26952,Cyríaco Lopes,masculino,,,1971.0,,,
26959,Roberto Banhos,masculino,11.0,2.0,1974.0,,,
26960,Dalmir Ferreira,masculino,,,1952.0,,,
26963,Dalton Costa,masculino,17.0,3.0,1955.0,,,
26965,David Cury,masculino,27.0,9.0,1963.0,,,
26970,Débora Bolsoni,feminino,29.0,7.0,1975.0,,,
26972,Deisa Krukoski,feminino,,,1969.0,,,
26974,Ricardo Ventura,masculino,3.0,4.0,1962.0,,,
26975,Nãna D´Armond,feminino,,,1960.0,,,
26977,Ricardo Costa,masculino,25.0,2.0,1969.0,,,
26982,Renato Valle,masculino,28.0,9.0,1958.0,,,
26985,Renata Pinheiro,feminino,13.0,11.0,1970.0,,,
26987,Regina de Paula,feminino,25.0,1.0,1957.0,,,
26990,Pedro Moraleida,masculino,,,1977.0,,,1999.0
26993,Edney Antunes,masculino,21.0,3.0,1966.0,,,
26997,Paulo Meira,masculino,30.0,7.0,1966.0,,,
26998,Paulo D'Alessandro,masculino,3.0,1.0,1967.0,,,
27001,Edson Barrus,masculino,22.0,8.0,1962.0,,,
27005,Paulo Pereira,masculino,29.0,3.0,1962.0,,,
27009,Elieni Tenório,feminino,28.0,6.0,1972.0,,,
27012,Bet Olival,feminino,20.0,3.0,1960.0,,,
27014,Paulo Costa,masculino,,,1968.0,,,
27015,Beth Sousa,feminino,,,1965.0,,,
27016,Paula Perissinotto,feminino,6.0,5.0,1963.0,,,
27019,Loló Paiva,feminino,10.0,6.0,1971.0,,,
27022,Rosindo Torres,masculino,3.0,7.0,1963.0,,,
27024,Enauro,masculino,3.0,4.0,1963.0,,,
27025,Patrícia Mesquita,feminino,,,1974.0,,,
27027,Enrica Bernardelli,feminino,8.0,12.0,1959.0,,,
27029,Enyr Veiga,não cadastrado,,,1940.0,,,
27032,Palmiro Romani,masculino,26.0,10.0,1957.0,,,
27034,Oziel Araújo,masculino,26.0,11.0,1971.0,,,
27036,Orlando Maneschy,masculino,11.0,12.0,1968.0,,,
27038,Oriana Duarte,feminino,25.0,7.0,1966.0,,,
27042,Eugênio Paccelli Horta,masculino,24.0,4.0,1964.0,,,
27046,Evermondo Guimarães,masculino,3.0,3.0,1971.0,,,
27048,Fabiano Gonper,masculino,,,1970.0,,,
27052,Fábio Prata,masculino,8.0,6.0,1977.0,,,
27054,Fátima Magalhães,feminino,,,1963.0,,,
27059,Neusa Dagani,feminino,23.0,12.0,1944.0,,,
27060,Fernanda Guimarães,feminino,21.0,5.0,1976.0,,,
27062,Flauberto,masculino,2.0,5.0,1967.0,,,
27064,Nazareno,masculino,13.0,12.0,1967.0,,,
27065,Flávia Dutra,feminino,,,1969.0,,,
27068,Nathalie Nery,feminino,12.0,6.0,1965.0,,,
27069,Flávio Freitas,masculino,,,1961.0,,,
27071,Natália Coutinho,feminino,30.0,11.0,1971.0,,,
27075,Mônica Schoenacker,feminino,29.0,6.0,1967.0,,,
27076,Flavya Mutran,feminino,,,1968.0,,,
27078,Milton Marques,masculino,31.0,3.0,1971.0,,,
27080,Michel Groisman,masculino,9.0,11.0,1972.0,,,
27081,Herbert Rolim,masculino,13.0,9.0,1958.0,,,
27083,Mauro Bellagamba,masculino,2.0,3.0,1957.0,,,
27084,Francisco Zanazanan,masculino,4.0,6.0,1972.0,,,
27085,Martinho Patrício,masculino,7.0,4.0,1964.0,,,
27088,Franz Manata,masculino,7.0,4.0,1964.0,,,
27090,Martha Lacerda,feminino,9.0,10.0,1962.0,,,
27091,Marlon de Azambuja,masculino,21.0,8.0,1978.0,,,
27093,Frederico Dalton,masculino,18.0,1.0,1960.0,,,
27100,Mário Simões,masculino,11.0,12.0,1964.0,,,
27101,Gastão Frota,masculino,,,1971.0,,,
27104,Genesco Alves,masculino,23.0,7.0,1972.0,,,
27108,Giancarlo Lorenci,masculino,30.0,6.0,1966.0,,,
27111,Gilberto Mariotti,masculino,2.0,1.0,1973.0,,,
27112,Gilvan Nunes,masculino,,,1966.0,,,
27115,Gilvan Tavares,masculino,,,1965.0,,,
27116,Marilá Dardot,feminino,9.0,2.0,1973.0,,,
27119,Gisele Ribeiro,feminino,23.0,11.0,1968.0,,,
27120,Marie Iwakiri,feminino,,,1958.0,,,
27122,Mariano Klautau Filho,masculino,28.0,2.0,1964.0,,,
27125,Thereza Salazar,feminino,5.0,10.0,1962.0,,,
27127,Guy Veloso,masculino,22.0,10.0,1969.0,,,
27131,Helena Trindade,feminino,18.0,9.0,1960.0,,,
27133,Raquel Stolf,feminino,31.0,5.0,1975.0,,,
27134,Helene Sacco,feminino,27.0,11.0,1975.0,,,
27137,Hélio Fervenza,masculino,23.0,1.0,1963.0,,,
27138,Hélio Passos,masculino,,,1966.0,,,
27140,Maria Magalhães,feminino,28.0,4.0,1962.0,,,
27141,Henrique Dantas,masculino,24.0,6.0,1972.0,,,
27142,Michael Wesely,não cadastrado,,,,,,
27144,Giovanna Pessoa,feminino,23.0,8.0,1972.0,,,
27145,Iêda Oliveira,feminino,9.0,9.0,1969.0,,,
27148,Isabela Prado,feminino,1.0,5.0,1973.0,,,
27152,Ismael Portela,masculino,29.0,6.0,1962.0,,,
27157,Domitília Coelho,feminino,18.0,3.0,1971.0,,,
27159,Iuri Sarmento,masculino,4.0,2.0,1969.0,,,
27163,Jandr Reis,masculino,30.0,11.0,1968.0,,,
27166,Fátima Campos,feminino,8.0,3.0,1953.0,,,
27167,Jarbas Lopes,masculino,10.0,11.0,1964.0,,,
27170,Járed Domício,masculino,2.0,3.0,1973.0,,,
27173,Jean Carlos Ribeiro,masculino,,,1969.0,,,
27174,Betânia Luna,feminino,11.0,9.0,1957.0,,,
27175,João Cristelli,não cadastrado,,,,,,
27179,Cristinaguerra,feminino,16.0,9.0,1960.0,,,
27181,Jocatos,masculino,,,,,,
27183,João Loureiro,masculino,30.0,9.0,1972.0,,,
27184,Maria Christina,feminino,23.0,11.0,1959.0,,,
27187,Celeste Soares,masculino,,,1958.0,,,
27189,Bia Cordovil,feminino,,,1962.0,,,
27190,João Virmondes,masculino,,,1970.0,,,
27193,Jorge Ferro,masculino,23.0,8.0,1964.0,,,
27198,Jorge Eiró,masculino,,,1960.0,,,
27201,Margarida Holler,feminino,,,1946.0,,,
27202,Carlos Mélo,masculino,11.0,9.0,1969.0,,,
27207,Lau Caminha Aguiar,masculino,21.0,6.0,1955.0,,,
27208,Marcos Jorge,masculino,23.0,11.0,1964.0,,,
27212,Marcos Palmeira,masculino,2.0,3.0,1973.0,,,
27215,Jucira Araújo,feminino,,,1964.0,,,
27218,Marcius Galan,masculino,30.0,9.0,1972.0,,,
27221,Juliano Moraes,masculino,27.0,2.0,1972.0,,,
27224,Júlio Leite,masculino,17.0,2.0,1969.0,,,
27228,Júlio Lopes,masculino,17.0,6.0,1966.0,,,
27229,Marcia Abreu,feminino,,,1963.0,,,
27231,Karina Marques,feminino,30.0,10.0,1969.0,,,
27234,Kássia Oliveira,feminino,,,1962.0,,,
27237,Kátia de Marco,feminino,11.0,9.0,1960.0,,,
27238,Marcia Cirne Lima,feminino,8.0,4.0,1958.0,,,
27241,Kátia Jacobson,feminino,7.0,6.0,1956.0,,,
27242,Marcelo Scalzo,masculino,7.0,4.0,1970.0,,,
27246,Kátia Prates,feminino,9.0,7.0,1964.0,,,
27248,Marcelo Silveira,masculino,20.0,11.0,1962.0,,,
27249,Keila Alaver,feminino,7.0,10.0,1970.0,,,
27252,Marcelo Feijó,masculino,28.0,1.0,1964.0,,,
27253,Laura Belém,feminino,1.0,9.0,1974.0,,,
27256,Marcelo Lago,masculino,7.0,11.0,1958.0,,,
27257,Leila Garibaldi,feminino,,,1953.0,,,
27262,Lilian Oliveira,feminino,,,1975.0,,,
27265,Marcela Hara,feminino,20.0,9.0,1973.0,,,
27266,Lúcia Fetal,feminino,13.0,5.0,1963.0,,,
27270,Luciana Costa,feminino,25.0,9.0,1973.0,,,
27273,Luciana Crepaldi,feminino,5.0,6.0,1966.0,,,
27275,Manoel Veiga,masculino,5.0,8.0,1966.0,,,
27277,Luciano Boletti,masculino,28.0,2.0,1972.0,,,
27280,Luciano Vinhosa,masculino,30.0,3.0,1963.0,,,
27281,Luiz Flávio Silva,masculino,21.0,9.0,1972.0,,,
27283,Luis Andrade,masculino,29.0,10.0,1967.0,,,
27284,Luiz Cavalheiros,masculino,1.0,4.0,1968.0,,,
27285,Monken,masculino,31.0,7.0,1954.0,,,
27287,Augusto Citrangulo,masculino,24.0,2.0,1961.0,,,
27288,Lula Sampaio,masculino,27.0,7.0,1961.0,,,
27291,Luiz Carlos Brugnera,masculino,1.0,1.0,1966.0,,,
27297,Orlando Azevedo,masculino,12.0,5.0,1949.0,,,
27305,Michael Fahres,não cadastrado,,,,,,
27327,Dodora Guimarães,feminino,,,1954.0,,,
100016,André Penteado,masculino,,,1970.0,,,
100025,Analivia Cordeiro,feminino,22.0,2.0,1954.0,,,
100049,Isabelle de Borchgrave,feminino,,,,,,
100061,Mauro Bondi,masculino,,,,,,
100067,Cândida de Godoy,feminino,,,,,,
100114,Eduardo Grosso,masculino,,,,,,
100134,Octávio Elísio Alves de Brito,masculino,,,,,,
100153,Francisco Amaral,masculino,,,,,,
100175,Guilherme Augusto do Amaral,masculino,,,,,,
100204,Ivani Santana,feminino,12.0,5.0,1967.0,,,
100250,Laércio Taddei Iafelice,não cadastrado,,,,,,
100259,Luly Hunt,feminino,,,,,,
